"FID","survey_id","country","area","ecoregion","realm","location","site_code","site_name","latitude","longitude","survey_date","depth","program","visibility","hour","survey_latitude","survey_longitude","method","block","phylum","class","order","family","species_name","reporting_name","size_class","total","biomass","geom","year","month"
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55ce",912351816,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS234","Marion Centre Bommie Nth",-19.17,152.27,"2018-02-01",10,"RLS",40,"11:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",50,1,NA,"POINT (152.27000427246094 -19.170000076293945)",2018,2
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55cf",912351816,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS234","Marion Centre Bommie Nth",-19.17,152.27,"2018-02-01",10,"RLS",40,"11:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,3,NA,"POINT (152.27000427246094 -19.170000076293945)",2018,2
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d0",912351998,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS29","Moray Bommie",-14.13,121.95,"2018-12-22",4,"RLS",12,"8:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",112.5,1,NA,"POINT (121.94999694824219 -14.130000114440918)",2018,12
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d1",912352006,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS174","North Scott Lagoon",-13.93,121.9,"2018-12-24",4,"RLS",12,"10:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",87.5,1,NA,"POINT (121.9000015258789 -13.930000305175781)",2018,12
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d2",912352006,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS174","North Scott Lagoon",-13.93,121.9,"2018-12-24",4,"RLS",12,"10:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",112.5,3,NA,"POINT (121.9000015258789 -13.930000305175781)",2018,12
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d3",912352027,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS11","Hibernia Lagoon SW",-11.98,123.34,"2019-01-02",3,"RLS",25,"14:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",100,1,NA,"POINT (123.33999633789062 -11.979999542236328)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d4",912352028,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS9","Spur and Groove Reef",-11.97,123.34,"2019-01-02",7,"RLS",30,"12:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (123.33999633789062 -11.970000267028809)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d5",912352042,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS189","Cartier Garden",-12.53,123.57,"2019-01-05",5,"RLS",25,"15:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (123.56999969482422 -12.529999732971191)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d6",912352045,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS192","Cartier Anchorage",-12.53,123.58,"2019-01-06",12,"RLS",25,"9:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (123.58000183105469 -12.529999732971191)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55d8",912352096,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS5","Hibernia Lagoon SE",-11.98,123.38,"2019-01-04",3,"RLS",25,"8:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.37999725341797 -11.979999542236328)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55dc",912352111,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS175","North Reef bommies",-13.92,121.91,"2018-12-25",10,"RLS",18,"11:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",87.5,1,NA,"POINT (121.91000366210938 -13.920000076293945)",2018,12
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55dd",912352112,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS26","Seringapatam North",-13.62,121.99,"2018-12-26",8,"RLS",20,"8:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (121.98999786376953 -13.619999885559082)",2018,12
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55de",912352130,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS186","Cartier North",-12.53,123.58,"2019-01-05",7,"RLS",30,"9:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (123.58000183105469 -12.529999732971191)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55df",912352132,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS190","Nuclear Bommie",-12.52,123.57,"2019-01-06",8,"RLS",40,"8:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (123.56999969482422 -12.520000457763672)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55e0",912352133,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS191","Unexploded Bommie",-12.52,123.56,"2019-01-06",10,"RLS",40,"10:00:00",-12.52,123.57,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",75,1,NA,"POINT (123.57 -12.52)",2019,1
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55e4",912352644,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Exmouth","NMP-BF3","Bundegi SZ South",-21.87,114.16,"2019-08-19",5.8,"RLS",5,"13:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",137.5,1,NA,"POINT (114.16000366210938 -21.8700008392334)",2019,8
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55e8",912354069,"Australia","Western Australia","Shark Bay","Temperate Australasia","Shark Bay","WA152","Broadhurst Bight",-25.55,113.48,"2013-11-11",1.9,"RLS",4,"8:00:00",NA,NA,0,NA,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (113.4800033569336 -25.549999237060547)",2013,11
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55ef",923400185,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Exmouth","NMP-BF1","Bundegi",-21.84,114.18,"2021-08-08",2.5,"RLS",15,"9:00:00",NA,NA,0,0,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",137.5,1,NA,"POINT (114.18000030517578 -21.84000015258789)",2021,8
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_55f6",923400579,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS192","Cartier Anchorage",-12.53,123.58,"2021-10-15",7,"RLS",30,"10:00:00",NA,NA,0,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (123.58000183105469 -12.529999732971191)",2021,10
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_5611",923403305,"Australia","Western Australia","Shark Bay","Temperate Australasia","Shark Bay","WA190","Cleft Rock Inner",-24.81,113.17,"2023-11-03",4,"RLS",5,"9:30:00",NA,NA,0,0,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",100,1,NA,"POINT (113.16999816894531 -24.809999465942383)",2023,11
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_5612",923403353,"Australia","Queensland","Torres Strait Northern Great Barrier Reef","Central Indo-Pacific","Coral Sea - Far North","CS198","Ashmore NE Lagoon",-10.23,144.59,"2023-08-14",6,"RLS",20,"13:30:00",NA,NA,0,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (144.58999633789062 -10.229999542236328)",2023,8
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_5619",923403776,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Ashmore/Cartier","NWS193","Cartier Island",-12.52,123.56,"2023-09-14",8,"RLS",20,"11:00:00",NA,NA,0,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (123.55999755859375 -12.520000457763672)",2023,9
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_561a",923403820,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS176","Shackle Reef",-13.62,122.01,"2023-09-18",6,"RLS",24,"14:30:00",NA,NA,0,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",87.5,1,NA,"POINT (122.01000213623047 -13.619999885559082)",2023,9
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_561b",923403826,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS172","Scott Outside anchorage",-14.07,121.97,"2023-09-20",5,"RLS",25,"11:00:00",NA,NA,0,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",50,1,NA,"POINT (121.97000122070312 -14.069999694824219)",2023,9
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_561e",923403871,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS28","Consolation Bommie",-14.13,121.94,"2023-09-21",7,"RLS",10,"8:00:00",NA,NA,0,0,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus duboisii","Aipysurus duboisii",62.5,1,NA,"POINT (121.94000244140625 -14.130000114440918)",2023,9
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_561f",923403899,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS28","Consolation Bommie",-14.13,121.94,"2023-09-21",4.5,"RLS",10,"8:00:00",NA,NA,0,0,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (121.94000244140625 -14.130000114440918)",2023,9
"ep_m0_off_transect_sighting_public_data.fid--5e32c652_1963b673aa0_5620",923403899,"Australia","Western Australia","Exmouth to Broome","Central Indo-Pacific","Scott & Seringapatam Reefs","NWS28","Consolation Bommie",-14.13,121.94,"2023-09-21",4.5,"RLS",10,"8:00:00",NA,NA,0,0,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (121.94000244140625 -14.130000114440918)",2023,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3848",4000778,"Australia","Queensland","Central and Southern Great Barrier Reef","Central Indo-Pacific","Keppels","GBR252","Half Way Island West",-23.2,150.97,"2010-07-13",4.1,"RLS",NA,"",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (150.97000122070312 -23.200000762939453)",2010,7
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3845",4000840,"Australia","Queensland","Tweed-Moreton","Temperate Australasia","Great Sandy","QLD4","Barolin Rocks",-24.88,152.49,"2010-07-17",5.4,"RLS",NA,"",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,1,NA,"POINT (152.49000549316406 -24.8799991607666)",2010,7
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3844",4000841,"Australia","Queensland","Tweed-Moreton","Temperate Australasia","Great Sandy","QLD4","Barolin Rocks",-24.88,152.49,"2010-07-17",5.6,"RLS",NA,"",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,2,NA,"POINT (152.49000549316406 -24.8799991607666)",2010,7
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3843",4000841,"Australia","Queensland","Tweed-Moreton","Temperate Australasia","Great Sandy","QLD4","Barolin Rocks",-24.88,152.49,"2010-07-17",5.6,"RLS",NA,"",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,2,NA,"POINT (152.49000549316406 -24.8799991607666)",2010,7
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3837",912342230,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2012-09-09",10,"RLS",30,"8:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (152.24000549316406 -19.299999237060547)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3836",912342230,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2012-09-09",10,"RLS",30,"8:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,3,NA,"POINT (152.24000549316406 -19.299999237060547)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3835",912342230,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS1","Long Reef West",-19.3,152.24,"2012-09-09",10,"RLS",30,"8:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",125,1,NA,"POINT (152.24000549316406 -19.299999237060547)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3834",912342231,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS2","Brodie Cay NW",-19.28,152.21,"2012-09-09",6,"RLS",25,"12:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,2,NA,"POINT (152.2100067138672 -19.280000686645508)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3833",912342231,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS2","Brodie Cay NW",-19.28,152.21,"2012-09-09",6,"RLS",25,"12:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (152.2100067138672 -19.280000686645508)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3832",912342232,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS3","Brodie Cay SE",-19.28,152.22,"2012-09-09",7.5,"RLS",28,"14:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",100,2,NA,"POINT (152.22000122070312 -19.280000686645508)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3831",912342232,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS3","Brodie Cay SE",-19.28,152.22,"2012-09-09",7.5,"RLS",28,"14:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (152.22000122070312 -19.280000686645508)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3830",912342232,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS3","Brodie Cay SE",-19.28,152.22,"2012-09-09",7.5,"RLS",28,"14:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",87.5,1,NA,"POINT (152.22000122070312 -19.280000686645508)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-382f",912342232,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS3","Brodie Cay SE",-19.28,152.22,"2012-09-09",7.5,"RLS",28,"14:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",112.5,1,NA,"POINT (152.22000122070312 -19.280000686645508)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-382e",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",40,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-382d",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",50,2,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-382c",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",62.5,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-382b",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,1,1,"Chordata","Reptilia","Squamata","Elapidae","Emydocephalus annulatus","Emydocephalus annulatus",100,2,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-382a",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",35,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3829",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",40,3,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3828",912342233,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - Central","CS4","Paget Cay Bommie",-19.23,152.33,"2012-09-11",7,"RLS",25,"10:00:00",NA,NA,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",62.5,1,NA,"POINT (152.3300018310547 -19.229999542236328)",2012,9
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3823",912343088,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS19","Cato Wreck",-23.26,155.54,"2013-05-17",14,"RLS",30,"9:00:00",-23.58,155.54,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",75,1,NA,"POINT (155.54 -23.58)",2013,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3822",912343089,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS19","Cato Wreck",-23.26,155.54,"2013-05-17",6,"RLS",40,"10:00:00",-23.58,155.54,1,1,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",50,1,NA,"POINT (155.54 -23.58)",2013,5
"ep_m1_public_data.fid-3b25e662_1963ba17013_-3821",912343089,"Australia","Queensland","Coral Sea","Central Indo-Pacific","Coral Sea - South","CS19","Cato Wreck",-23.26,155.54,"2013-05-17",6,"RLS",40,"10:00:00",-23.58,155.54,1,2,"Chordata","Reptilia","Squamata","Elapidae","Aipysurus laevis","Aipysurus laevis",50,1,NA,"POINT (155.54 -23.58)",2013,5
